Company_ID,Company_Name,Industry,Headquarters_City,Country,Ownership_Type,Customer_Segment,Primary_Cloud,Risk_Rating,Year_Founded,Incorporation_Date,Last_Funding_Date,Employees,Annual_Revenue,Profit_Margin,Market_Share,Product_Lines,R&D_Spending,Average_Salary,Training_Hours_Per_Employee,Employee_Satisfaction,Adoption_Rate_AI,Adoption_Rate_Cloud,Adoption_Rate_Blockchain,CEO_Tenure_Years
683346,Next Analytics 827,AI/ML,Hyderabad,USA,Public,B2B2C,GCP,Medium,1998,1998-07-02,2006-04-23,30611.0,39253369.18,32.69,17.4,9,5741161.8,2554753.65,81.7,4.65,77.24,45.87,68.27,17
566648,Logic Services 998,Cybersecurity,Gurugram,India,Startup,B2B2C,AWS,Medium,2015,2015-10-25,2018-05-27,6233.0,81312100.79,28.39,32.67,16,7053388.49,2566243.7,31.9,3.5,67.63,67.77,69.08,14
490555,Zen Services 27,SaaS,Delhi,India,Public,B2B,Multi-Cloud,Very High,2003,2003-04-21,2009-01-18,26622.0,44623107.91,19.84,15.42,2,9637533.6,4342016.58,61.3,3.73,62.15,72.13,61.8,22
660128,Zen Tech 30,Gaming,Gurugram,Canada,Public,B2B2C,IBM Cloud,Low,2000,2000-11-07,2013-01-26,34130.0,59037406.09,10.99,34.32,2,15338036.64,1715613.74,50.0,3.82,88.0,66.79,13.51,10
383873,Quantum Tech 720,Enterprise Software,Ahmedabad,Singapore,Startup,B2C,AWS,Medium,1989,1989-11-14,2013-01-09,20745.0,59748032.44,31.07,17.98,12,8122298.69,2366118.61,15.3,3.95,12.31,38.53,65.74,3
429763,Smart Apps 360,Cloud Services,Delhi,USA,Startup,B2C,Multi-Cloud,Low,2019,2019-01-28,2020-02-06,7364.0,73256561.74,30.31,4.09,8,8463561.34,3728025.75,76.9,3.54,35.78,18.32,61.54,4
729360,Tech Networks 891,EdTech,Mumbai,UAE,Startup,B2C,Multi-Cloud,Very High,1996,1996-08-05,2026-01-15,19673.0,50221149.52,8.13,26.79,9,13579180.26,3511540.22,61.9,2.15,28.09,48.01,47.74,6
877742,Innova Corp 72,AI/ML,Ahmedabad,Singapore,Public,B2B,Azure,Very High,2009,2009-03-20,2010-03-11,2189.0,47041464.16,38.59,23.79,12,6642871.37,1489777.63,36.6,3.07,96.89,21.46,26.98,24
290786,Innova Soft 94,Cloud Services,Delhi,USA,Startup,B2B,AWS,Very High,2005,2005-04-09,2019-08-24,47506.0,190080524.73,4.58,27.08,9,28942059.89,1019473.3,59.5,2.63,41.21,94.34,21.0,22
406266,Pixel Dynamics 386,Enterprise Software,Bengaluru,Australia,Public,SME,Multi-Cloud,Medium,2020,2020-05-23,2024-12-23,31340.0,208455031.62,4.2,33.31,10,24579447.26,3272888.76,94.2,4.07,73.13,52.29,9.75,16
804839,Logic Stack 350,AI/ML,Ahmedabad,Canada,Startup,B2B2C,Azure,Medium,2007,2007-11-09,2017-07-03,18138.0,29831513.17,9.49,27.2,2,7678247.21,1456390.32,97.2,2.26,68.68,38.24,40.78,7
295763,Quantum Digital 320,Enterprise Software,Chennai,Canada,Startup,B2B2C,Azure,High,2000,2000-07-28,2016-08-23,39742.0,9897894.73,38.38,21.44,16,1704802.21,4182970.9,79.7,3.74,24.72,78.2,46.82,15
654169,Alpha Labs 905,HealthTech,Kolkata,UAE,Public,Enterprise,Multi-Cloud,Low,2023,2023-08-09,2024-08-11,33180.0,210755749.92,22.8,30.02,20,46480841.67,929915.55,58.8,2.71,27.23,54.32,28.75,21
976645,Cloud Solutions 162,FinTech,Gurugram,India,Subsidiary,Enterprise,AWS,Medium,2023,2023-08-10,2025-11-24,32138.0,33681868.48,33.52,23.6,7,7846247.83,1705092.32,71.2,4.85,31.16,37.59,38.03,20
596509,Zen Systems 691,Cloud Services,Kolkata,Germany,Public,Enterprise,GCP,Low,1998,1998-09-27,2016-10-24,26342.0,106718643.45,11.11,14.34,2,12321975.81,624627.71,49.3,3.07,43.23,82.27,29.08,11
346165,Data Tech 454,SaaS,Hyderabad,Germany,Subsidiary,B2C,GCP,Medium,2015,2015-10-04,2016-01-31,46299.0,25724979.93,21.61,31.01,1,3560943.89,3283551.76,19.6,3.04,26.79,87.18,51.28,22
992739,Logic AI 622,Gaming,Hyderabad,Australia,Startup,B2C,AWS,Medium,1989,1989-09-22,2006-10-15,20720.0,254221005.27,16.33,7.84,19,61551467.02,4054176.86,49.3,4.78,6.83,69.9,72.1,21
152570,Fusion Innovations 280,Gaming,Delhi,Singapore,Startup,B2C,Azure,Medium,2019,2019-09-21,2023-03-03,3788.0,688788540.62,35.11,25.04,4,83215187.11,3007085.56,66.0,3.31,86.78,14.18,13.11,1
448845,Cyber Infotech 117,HealthTech,Delhi,India,Private,SME,AWS,Medium,2007,2007-05-22,2010-06-04,2519.0,104193060.31,2.9,30.87,24,23806424.62,4244787.36,73.9,4.89,94.8,60.4,30.51,5
211838,Vertex Innovations 114,EdTech,Ahmedabad,Germany,Private,SME,,Medium,2013,2013-08-03,2021-07-17,22584.0,83489250.01,11.75,25.62,22,22145363.32,926866.31,112.6,2.17,36.77,77.93,11.27,13
418603,Smart AI 540,AI/ML,Bengaluru,India,Public,B2B2C,GCP,Very High,1995,1995-05-21,2010-08-02,48924.0,69566862.46,8.1,24.43,2,12925703.45,759709.1,94.4,2.99,36.48,22.15,50.0,21
806419,Smart Systems 226,Cloud Services,Bengaluru,Germany,Private,SME,Azure,Medium,2002,2002-05-09,2016-05-27,49758.0,168248061.86,36.37,26.37,14,36241780.29,3837492.2,22.5,,5.66,30.35,58.31,14
591967,Prime Systems 8,Cloud Services,Ahmedabad,UK,Private,Enterprise,GCP,Medium,1996,1996-04-05,2020-03-16,9067.0,141761972.45,20.7,16.33,2,32785904.92,3907595.82,25.0,4.68,68.26,88.54,74.55,9
831439,Cyber Platforms 969,AI/ML,Pune,Germany,Subsidiary,B2B2C,AWS,Medium,1993,1993-04-02,2020-11-30,2858.0,200898290.55,18.17,30.61,15,48468703.94,3807262.06,16.6,2.84,81.77,11.79,22.31,17
909127,Cyber Solutions 783,E-commerce,Bengaluru,USA,Private,B2B,Azure,Medium,1994,1994-07-22,2009-05-03,49188.0,54470909.14,19.98,7.2,12,7013855.89,3675756.1,89.9,4.8,18.63,76.99,76.02,15
851713,Next Platforms 336,HealthTech,Kolkata,UAE,Private,SME,IBM Cloud,Medium,2001,2001-11-05,2003-02-22,47688.0,118166443.07,40.88,4.55,5,5059398.45,1885136.29,86.2,3.82,19.85,52.17,5.06,21
143784,Neo Soft 510,Enterprise Software,Chennai,Singapore,Private,Enterprise,Azure,Medium,2022,2022-11-16,2024-08-28,12763.0,58324692.55,36.01,10.06,20,7609568.27,1291594.54,118.4,4.42,78.48,49.76,48.24,7
400885,Logic Networks 133,Enterprise Software,Bengaluru,Australia,Private,B2B,IBM Cloud,Very High,1991,1991-05-14,2010-02-23,40379.0,38622209.3,30.25,18.65,7,7664154.81,4208096.48,65.0,3.25,62.32,10.63,4.57,22
153191,Prime Services 721,HealthTech,Noida,Canada,Private,B2B,AWS,Very High,1997,1997-07-24,1999-08-02,2769.0,87111391.63,13.62,17.92,24,12421003.96,1658700.75,100.0,2.72,9.17,82.93,71.5,22
615403,Blue Infotech 573,Enterprise Software,Hyderabad,Singapore,Private,Enterprise,AWS,Medium,2024,2024-10-23,2025-10-20,22940.0,43033970.51,8.61,28.74,21,9348733.65,2033471.5,71.3,4.74,62.9,42.02,42.38,12
548792,Vertex Labs 407,Cybersecurity,Hyderabad,Australia,Public,SME,GCP,Low,1993,1993-04-11,2025-12-31,11750.0,230207620.18,38.86,14.22,10,27451247.49,3268191.73,105.5,4.81,33.73,58.13,53.55,23
580001,Cloud Innovations 20,HealthTech,Delhi,UK,Private,Enterprise,,Very High,2011,2011-04-22,2023-12-28,36559.0,45171379.87,18.92,17.0,14,8523208.58,1602759.93,87.9,3.54,39.29,70.28,66.53,6
466458,Fusion Labs 883,EdTech,Ahmedabad,Germany,Public,B2B2C,IBM Cloud,High,1986,1986-11-26,2011-05-05,42584.0,120402073.27,,0.57,14,9223394.95,3758433.91,78.9,2.12,76.59,72.53,12.02,21
140785,Alpha Innovations 588,FinTech,Pune,USA,Private,B2B2C,Multi-Cloud,High,1989,1989-11-12,2012-10-03,36816.0,55548813.74,20.84,14.4,5,12073110.23,687141.96,70.0,2.42,80.42,95.08,3.09,16
740387,Prime Innovations 297,HealthTech,Kolkata,Germany,Private,SME,GCP,Low,2013,2013-05-28,2017-10-24,26755.0,112353505.57,38.71,22.71,18,18698318.93,3643848.94,88.1,3.76,42.23,57.29,70.31,5
981730,Neo Corp 22,Gaming,Gurugram,India,Subsidiary,B2C,Multi-Cloud,Medium,2021,2021-11-18,2023-01-06,18837.0,59192967.42,17.48,0.64,24,4795583.2,2867590.42,53.3,2.17,93.09,45.58,25.19,9
937299,Alpha Networks 821,Enterprise Software,Kolkata,UK,Startup,B2B2C,GCP,High,2022,2022-05-04,2025-08-22,48895.0,32924958.27,24.51,9.9,14,3390539.55,2749273.94,16.1,3.25,42.8,94.88,10.32,14
690670,Zen Stack 852,Cloud Services,Hyderabad,India,Subsidiary,B2B,Azure,Medium,2003,2003-03-24,2009-10-19,26638.0,132557722.59,34.12,7.36,2,28785198.06,2279345.86,9.6,2.98,76.78,67.15,37.48,8
948324,Vertex Labs 448,Gaming,Mumbai,Australia,Private,B2C,Multi-Cloud,High,1992,1992-12-26,2018-01-29,26173.0,74564722.19,19.09,1.57,12,11233198.43,1535886.94,60.1,4.17,50.0,36.54,47.86,14
777686,Neo Analytics 447,Enterprise Software,Chennai,Singapore,Private,SME,Azure,Low,1985,1985-03-22,2005-01-21,33112.0,113158325.94,11.34,16.83,22,9506188.81,2302688.17,73.9,2.26,88.47,21.26,2.48,12
333918,Bright Corp 537,Gaming,Chennai,Canada,Startup,SME,IBM Cloud,High,2006,2006-11-03,2011-12-26,10227.0,63874846.89,41.78,6.44,24,17362320.2,2245116.9,14.1,3.52,89.42,84.99,21.99,10
171658,Data Corp 892,Gaming,Mumbai,Australia,Private,B2B2C,AWS,High,2001,2001-06-08,2015-10-11,21777.0,31113779.41,40.26,26.03,6,6495973.91,2793392.17,38.0,3.78,13.13,42.23,2.62,20
548487,Smart Apps 227,AI/ML,Noida,Australia,Startup,Enterprise,IBM Cloud,Low,1991,1991-07-26,2006-11-11,30270.0,214121342.99,35.74,29.69,4,57659389.23,1554454.57,42.0,3.89,92.09,68.78,33.63,20
789448,Alpha Networks 79,EdTech,Bengaluru,Canada,Public,SME,Multi-Cloud,Medium,2009,2009-06-09,2023-02-18,9932.0,162293464.28,29.53,19.14,13,22197893.28,718141.89,69.7,3.27,81.77,51.9,71.61,21
952226,Pixel Works 544,Gaming,Gurugram,USA,Private,Enterprise,GCP,Medium,1988,1988-05-15,1995-04-14,1186.0,57192983.2,13.79,34.36,4,8508890.95,994866.73,37.0,2.98,78.59,27.7,78.61,13
107395,Pixel Dynamics 928,SaaS,Gurugram,UK,Startup,B2B2C,Azure,Low,2020,2020-08-02,2025-11-10,34882.0,95185095.61,38.54,15.82,22,24223541.14,3266627.47,16.0,4.08,23.68,63.55,50.96,19
959026,Vertex Digital 745,EdTech,Ahmedabad,Singapore,Private,Enterprise,IBM Cloud,Medium,1990,1990-11-19,2017-01-11,32016.0,207185719.47,13.02,18.02,14,33411252.91,492218.55,24.0,4.56,79.88,15.4,12.93,15
809058,Innova Analytics 106,Enterprise Software,Ahmedabad,Canada,Private,B2B,Azure,Medium,2015,2015-10-03,2021-04-18,7059.0,62450193.27,34.03,34.62,16,12915931.98,3911416.48,25.0,4.11,84.06,46.79,72.47,8
171050,Innova Tech 203,HealthTech,Chennai,Australia,Public,B2C,Multi-Cloud,Very High,2003,2003-04-17,2006-09-08,13037.0,70703310.46,38.73,8.18,4,6578463.63,3247029.04,101.9,4.8,31.89,58.65,41.3,23
848770,Quantum Solutions 779,AI/ML,Mumbai,Australia,Private,Enterprise,GCP,Medium,2023,2023-11-13,2025-06-26,37361.0,109388525.64,26.12,32.99,24,15498343.21,3549154.82,37.7,4.18,93.56,48.81,12.3,21
232131,Data Networks 975,FinTech,Gurugram,India,Private,SME,Azure,Very High,2011,2011-05-14,2013-03-18,31625.0,62347722.83,34.12,1.6,1,3794636.19,3827536.24,87.2,4.32,9.64,76.63,73.74,10
622865,Global Stack 773,Cybersecurity,Ahmedabad,Canada,Private,B2B,Multi-Cloud,High,1994,1994-03-05,2003-12-26,1057.0,178693776.96,33.67,15.68,13,14562650.96,903112.82,70.3,2.59,18.94,83.69,60.6,3
309955,Bright Stack 698,AI/ML,Pune,India,Startup,B2B,Azure,Very High,2010,2010-06-14,2023-10-09,5495.0,78639913.49,9.73,2.54,4,2377744.93,3772049.47,117.4,3.32,55.0,78.64,58.54,21
204632,Bright Apps 885,Enterprise Software,Hyderabad,Canada,Subsidiary,B2B2C,GCP,Low,2003,2003-08-05,2011-02-04,10756.0,48075433.09,28.72,25.55,20,1914184.08,2469033.99,36.4,3.51,58.55,13.45,56.73,3
603212,Alpha Solutions 451,Gaming,Kolkata,Singapore,Private,Enterprise,GCP,Medium,2023,2023-12-06,2026-03-08,47567.0,146483246.55,5.74,21.33,18,40183424.2,4030647.74,23.2,2.84,65.0,27.28,16.03,5
192839,Data AI 453,Cloud Services,Mumbai,UAE,Public,B2B2C,IBM Cloud,High,1987,1987-02-16,2004-12-02,44536.0,36100094.41,22.31,24.76,6,3270250.65,4035005.06,11.0,3.63,6.58,57.76,16.88,16
189765,Smart Tech 606,AI/ML,Noida,Canada,Public,Enterprise,Multi-Cloud,Medium,1997,1997-11-06,2012-01-22,29307.0,451196457.51,8.49,13.17,3,88356754.31,499129.98,32.7,2.94,94.31,93.2,55.06,17
417598,Cloud Digital 520,Cloud Services,Pune,Germany,Public,B2B2C,IBM Cloud,High,2012,2012-11-02,2013-02-08,21786.0,319257213.84,18.65,12.99,23,76549874.41,1969747.38,83.7,4.09,9.15,84.31,17.58,6
708886,Data Platforms 473,Cybersecurity,Pune,USA,Public,B2B,IBM Cloud,Low,2004,2004-08-09,2009-09-12,42257.0,135747478.16,35.32,1.68,13,22760116.51,2558235.06,14.8,3.46,18.3,84.99,35.09,20
225390,Fusion Systems 59,FinTech,Chennai,Singapore,Startup,Enterprise,IBM Cloud,High,2012,2012-03-19,2016-07-21,13331.0,126908304.95,41.49,12.31,16,8666076.38,3181276.37,33.1,3.43,6.3,36.99,62.56,20
463954,Vertex Platforms 79,SaaS,Kolkata,Singapore,Subsidiary,B2C,AWS,Medium,1992,1992-08-26,1996-12-13,1485.0,122235942.78,14.72,32.53,5,25917578.08,1573363.61,103.4,4.95,57.72,48.22,62.72,16
295850,Data Infotech 394,FinTech,Delhi,USA,Subsidiary,B2C,GCP,Medium,2023,2023-03-20,2025-03-20,33389.0,60869009.58,23.28,13.34,4,10960247.5,1433783.27,72.0,3.24,91.7,51.89,36.26,24
916007,Fusion Services 978,HealthTech,Bengaluru,India,Private,B2B2C,Multi-Cloud,Low,1985,1985-11-14,2008-02-05,35200.0,114188171.7,22.45,29.11,21,24300687.11,1963189.45,13.0,3.15,66.93,24.01,63.38,2
468193,Cloud Stack 931,SaaS,Noida,Germany,Private,B2B,Azure,Low,1987,1987-07-16,2007-03-13,25871.0,43012635.08,40.18,29.5,8,9567586.7,2453848.64,10.5,3.02,81.51,12.77,67.09,20
257775,Bright Dynamics 330,SaaS,Gurugram,India,Startup,Enterprise,GCP,High,1997,1997-01-02,2021-12-11,26710.0,134700626.54,21.14,13.13,19,36888115.71,4299699.55,12.0,4.69,6.24,94.27,52.38,15
423270,Zen AI 514,Gaming,Mumbai,Australia,Private,SME,Multi-Cloud,Low,2012,2012-04-24,2021-05-15,5134.0,180237883.69,29.96,22.16,14,31251594.45,3524644.71,113.3,3.54,55.41,31.42,18.27,18
798854,Innova Systems 462,Enterprise Software,Ahmedabad,Canada,Private,Enterprise,Multi-Cloud,Low,2009,2009-01-11,2021-11-29,16711.0,66521893.51,38.87,3.43,7,7677310.23,2160216.78,102.7,3.84,47.74,31.36,21.92,1
365775,Neo Apps 732,Cybersecurity,Noida,Australia,Subsidiary,SME,GCP,High,2017,2017-04-01,2025-08-03,13557.0,55919802.42,16.94,3.72,14,10743096.55,622901.33,102.2,2.62,51.4,17.42,25.19,19
944137,Data Infotech 662,EdTech,Noida,UK,Private,Enterprise,IBM Cloud,High,2022,2022-01-21,2024-05-24,7109.0,34124594.83,38.08,1.8,6,1607615.71,1090934.43,111.3,3.67,11.72,92.64,9.34,12
100197,Quantum Systems 254,EdTech,Hyderabad,Australia,Private,B2B2C,GCP,High,1990,1990-04-23,2006-06-12,18321.0,288981937.7,38.7,20.38,12,73502362.11,2269290.14,63.1,2.9,68.65,61.6,21.85,8
340142,Fusion Stack 537,Gaming,Bengaluru,Canada,Subsidiary,B2B,Azure,Medium,2016,2016-05-05,2018-02-25,45589.0,59588867.69,39.23,14.97,16,3566110.85,3736686.19,33.4,4.22,51.8,69.37,16.76,6
784960,Pixel Networks 373,HealthTech,Bengaluru,Canada,Private,B2B,AWS,Medium,2005,2005-07-17,2019-03-16,7541.0,76784958.74,12.82,19.23,17,8596898.46,1960851.7,51.2,4.51,76.16,91.13,36.43,12
621016,Vertex Platforms 397,HealthTech,Bengaluru,Canada,Private,SME,GCP,Low,2000,2000-05-06,2003-12-06,47345.0,114448445.96,18.01,18.29,13,26773651.16,2607836.27,87.7,4.17,50.13,40.76,72.68,7
182642,Logic Apps 696,EdTech,Pune,Germany,Startup,Enterprise,AWS,Very High,2005,2005-01-10,2012-07-10,14909.0,112816895.91,36.82,12.32,23,20231238.98,4056400.03,105.7,4.22,18.89,65.31,8.36,18
830739,Zen Systems 809,E-commerce,Chennai,Australia,Private,B2C,Multi-Cloud,High,1995,1995-08-24,2019-05-04,8123.0,163571152.07,16.37,23.74,14,21003988.45,4146564.66,55.0,3.59,65.29,13.45,57.62,22
978669,Alpha Labs 338,AI/ML,Delhi,Germany,Private,B2C,Multi-Cloud,Medium,2021,2021-10-17,2023-11-23,9127.0,66455733.48,26.01,26.57,7,9859300.5,1284677.49,66.6,4.17,21.03,26.62,54.98,14
199102,Neo Services 695,Cloud Services,Gurugram,Australia,Startup,B2C,Azure,High,2020,2020-07-22,2021-10-02,21003.0,36200236.4,6.72,0.61,14,8819711.5,578739.18,112.2,3.33,86.13,83.98,7.66,8
558535,Prime Platforms 259,HealthTech,Bengaluru,India,Public,B2B,AWS,High,2019,2019-06-16,2024-01-11,11433.0,31471039.84,4.25,7.33,15,3619204.09,1652183.18,17.4,3.99,62.02,78.24,73.81,24
859998,Zen Solutions 342,Enterprise Software,Gurugram,USA,Private,B2B2C,Multi-Cloud,High,2003,2003-04-06,2025-04-06,49196.0,56633224.24,18.48,24.99,12,14011763.13,3252789.49,104.2,2.85,19.62,41.21,45.48,20
688733,Data Solutions 939,AI/ML,Pune,Canada,Public,Enterprise,IBM Cloud,High,2004,2004-07-01,2010-02-15,2403.0,42035715.26,25.16,13.59,17,2187269.92,4299560.02,23.3,2.3,94.5,43.54,29.1,22
961268,Vertex Platforms 991,EdTech,Bengaluru,Australia,Private,SME,AWS,High,2002,2002-04-24,2008-11-19,23871.0,70605400.49,17.71,23.22,9,15829703.2,715831.2,60.6,3.3,53.21,57.49,60.52,14
195510,Prime Solutions 610,FinTech,Chennai,Australia,Private,B2B,IBM Cloud,High,1998,1998-04-24,1999-12-26,37617.0,256226815.08,25.11,12.21,22,61977912.11,516783.62,30.1,3.44,11.78,10.02,20.59,5
212551,Data Platforms 573,E-commerce,Bengaluru,Canada,Subsidiary,B2B,Azure,High,1999,1999-10-17,2007-07-31,49888.0,66564901.58,22.6,13.74,15,5022615.59,4025003.57,74.3,2.84,63.3,31.47,55.48,9
627288,Prime Apps 833,E-commerce,Bengaluru,Canada,Subsidiary,B2B,AWS,Very High,2015,2015-02-12,2023-12-22,24910.0,66545059.92,29.43,5.64,12,9155710.74,3467395.6,69.2,4.21,28.55,28.53,3.18,8
867397,Innova Infotech 96,Enterprise Software,Kolkata,Canada,Subsidiary,B2B,Azure,High,1985,1985-11-26,1991-09-05,21245.0,88843907.27,27.98,9.11,2,6341228.88,4468219.17,48.7,2.31,79.74,32.29,67.15,2
324271,Logic Infotech 371,HealthTech,Noida,Canada,Startup,B2C,Azure,High,1987,1987-07-21,2001-06-22,11989.0,65072368.17,18.97,21.23,5,13447272.05,2026850.81,104.3,2.75,81.06,81.73,35.85,16
618170,Tech Digital 317,SaaS,Kolkata,Australia,Public,SME,AWS,Medium,2000,2000-09-20,2003-03-08,25388.0,85292541.43,19.0,15.22,13,13974069.16,2105808.71,80.9,,96.04,34.89,50.94,13
402867,Quantum Dynamics 350,Cybersecurity,Mumbai,India,Private,Enterprise,AWS,Medium,2007,2007-10-02,2022-11-05,21780.0,138753000.55,7.63,27.12,20,26200845.19,1106478.53,87.9,3.37,51.67,27.05,17.7,7
797162,Global Dynamics 232,Gaming,Bengaluru,Singapore,Startup,B2C,Azure,High,1995,1995-02-21,1996-11-19,21477.0,182691848.19,22.53,29.86,23,14454897.23,874973.33,22.3,4.15,47.31,54.88,54.17,16
731719,Innova Solutions 80,AI/ML,Gurugram,USA,Private,SME,AWS,Low,1996,1996-01-23,2002-03-13,35246.0,200852450.18,25.49,19.0,8,16657992.31,2772743.84,106.6,3.75,75.07,87.04,61.78,7
325352,Smart Works 520,HealthTech,Mumbai,USA,Private,SME,GCP,Medium,1994,1994-07-15,2012-01-22,27133.0,466604393.99,21.06,26.56,14,18838840.43,1893568.51,24.2,4.86,17.32,31.48,37.86,14
622658,Secure Infotech 39,HealthTech,Pune,Australia,Public,SME,GCP,Medium,2016,2016-02-18,2019-11-02,21560.0,141951799.09,15.03,10.81,15,15688070.49,729297.44,30.6,3.83,55.86,16.99,49.42,14
217282,Alpha Solutions 612,FinTech,Mumbai,Singapore,Private,B2B2C,AWS,Low,2000,2000-08-23,2007-11-14,44114.0,537851834.18,30.87,14.58,11,91400478.22,4036646.99,19.7,2.14,55.8,41.72,36.51,12
775662,Prime Solutions 167,Cloud Services,Pune,USA,Public,Enterprise,AWS,Low,1992,1992-04-23,2023-10-06,7863.0,48366844.77,4.99,24.98,1,11824906.55,1213261.52,55.6,3.12,13.32,76.54,71.53,1
968961,Quantum Networks 739,HealthTech,Kolkata,USA,Private,SME,AWS,High,2022,2022-11-01,2024-09-08,31648.0,479636210.58,38.58,13.58,21,94359724.73,3469195.82,107.1,2.51,43.87,59.01,39.83,1
825420,Fusion Systems 421,E-commerce,Gurugram,India,Subsidiary,B2B2C,GCP,Medium,1996,1996-07-22,2001-07-13,47232.0,66400139.45,2.83,20.64,3,9219598.33,1557137.24,34.0,4.78,84.36,82.69,67.34,12
426736,Vertex Analytics 993,HealthTech,Bengaluru,India,Startup,B2B,Multi-Cloud,Medium,2008,2008-11-17,2015-01-21,27620.0,71835936.23,40.49,6.57,17,19272147.03,3732909.81,48.0,2.4,84.62,95.4,64.11,20
569058,Fusion Platforms 771,SaaS,Hyderabad,UAE,Public,SME,AWS,Very High,2012,2012-10-20,2016-01-29,27132.0,81785663.23,20.49,21.03,19,17159556.34,885427.05,102.3,3.22,14.23,80.55,32.84,21
901430,Fusion Analytics 547,Gaming,Chennai,USA,Public,B2B2C,AWS,High,1992,1992-07-27,1997-09-15,29291.0,75573329.09,18.51,30.17,14,19841120.12,3499893.6,76.0,2.76,13.44,63.74,18.41,15
879345,Blue Platforms 989,Enterprise Software,Mumbai,Canada,Startup,SME,GCP,Medium,2012,2012-09-24,2015-08-23,30728.0,96416014.89,12.26,30.42,22,15609462.92,802287.38,91.4,4.56,29.43,53.91,32.49,4
321100,Global Dynamics 377,HealthTech,,UAE,Private,B2B2C,AWS,Very High,2020,2020-05-04,2025-05-27,44619.0,56598223.51,2.4,25.38,23,5361327.21,2232354.73,29.6,2.99,86.35,13.57,66.1,7
978470,Bright Stack 473,HealthTech,Chennai,UK,Subsidiary,Enterprise,Multi-Cloud,Medium,2010,2010-02-16,2015-06-16,11795.0,174857217.07,12.99,26.13,8,7554998.35,3409417.84,87.4,4.98,16.99,97.6,18.21,16
509410,Smart Corp 515,Cybersecurity,Ahmedabad,UAE,Private,B2B,GCP,Medium,1992,1992-10-07,2004-10-18,26079.0,57842972.73,6.38,19.57,13,12235015.75,1110195.36,31.2,,71.96,44.13,41.95,3
152580,Pixel Innovations 990,FinTech,Chennai,USA,Public,SME,GCP,Medium,2012,2012-09-07,2021-01-11,13075.0,152092413.34,28.39,20.5,20,9175088.83,1571226.45,118.5,2.47,14.41,23.55,64.49,7
161185,Quantum Dynamics 821,Cybersecurity,Chennai,Germany,Startup,B2C,Multi-Cloud,Medium,2012,2012-12-14,2019-08-17,36174.0,305570003.26,14.76,4.76,3,32296849.33,3945544.67,69.4,2.75,62.95,69.34,28.28,24
555289,Zen Solutions 894,Gaming,Gurugram,Australia,Public,B2B2C,Azure,Very High,2021,2021-03-02,2025-01-27,14338.0,67648021.24,32.69,15.59,5,11034591.46,4028989.22,85.0,4.45,38.11,35.3,51.38,22
311979,Next Systems 657,FinTech,Chennai,Germany,Public,B2B,Azure,Medium,2020,2020-08-07,2024-11-10,23700.0,169950417.78,10.28,15.83,9,29079221.26,584235.36,18.6,4.65,78.37,62.13,19.65,6
686431,Global Digital 568,AI/ML,Bengaluru,Singapore,Public,B2B2C,GCP,Medium,2011,2011-08-11,2017-04-05,6590.0,140798167.84,38.01,33.55,6,25364198.48,1089171.4,33.8,2.31,26.73,62.22,8.74,16
751246,Neo Infotech 872,Cloud Services,Pune,Singapore,Public,B2B2C,Multi-Cloud,High,2001,2001-01-01,2005-12-29,32282.0,545831055.54,22.92,15.14,22,39061762.28,881634.96,21.1,2.19,64.45,49.67,63.55,24
275285,Neo Platforms 86,FinTech,Hyderabad,Singapore,Public,B2B,GCP,Low,1993,1993-02-27,2019-10-03,16472.0,60107555.44,6.58,19.27,2,7509498.44,1136741.69,49.9,4.26,26.92,84.41,7.92,8
584122,Quantum Tech 461,Cybersecurity,Noida,Singapore,Subsidiary,B2C,AWS,High,2017,2017-11-16,2019-09-03,3392.0,170044011.28,18.03,18.71,13,31338865.87,4377769.67,37.7,2.49,71.37,33.58,21.71,23
288781,Pixel Solutions 851,AI/ML,Pune,Canada,Private,B2B,Azure,Medium,2004,2004-02-25,2016-06-23,41896.0,24512694.51,10.27,22.32,5,6678599.23,2661786.52,89.3,2.49,86.25,49.93,68.41,22
283615,Logic Labs 970,SaaS,Ahmedabad,Germany,Private,B2B2C,Multi-Cloud,Low,1997,1997-02-24,2002-07-18,35662.0,60540542.91,9.99,26.21,8,12829012.32,2319260.8,17.5,2.16,16.79,57.85,27.72,6
128771,Blue Stack 906,Gaming,Gurugram,Singapore,Subsidiary,B2C,IBM Cloud,Medium,2012,2012-05-21,2018-03-09,10446.0,119428070.55,22.25,7.95,23,31129038.76,4436316.23,91.5,2.24,85.59,69.06,77.84,10
802529,Vertex Soft 425,SaaS,Ahmedabad,India,Private,B2C,Azure,High,2013,2013-08-10,2019-12-04,17532.0,274383832.67,28.88,18.55,1,60516181.45,2683520.13,10.3,2.86,60.2,79.77,78.38,16
723129,Cloud Corp 515,SaaS,Chennai,Germany,Public,B2B2C,GCP,Low,1997,1997-08-02,2002-06-24,23461.0,33759211.32,38.46,28.92,20,6006750.89,3110583.5,28.2,2.29,16.82,45.14,21.46,11
845702,Vertex Analytics 396,EdTech,Chennai,USA,Startup,B2B2C,AWS,Medium,2019,2019-03-28,2020-06-10,46816.0,168826660.76,22.09,16.26,12,13169465.87,1764359.24,96.1,3.17,44.76,67.5,3.28,13
